SateId,Panchayat
36,Siliguri Municipal Corporation
36,Mal Municipality
36,Jalpaiguri Municipality
36,Dhupguri Municipality
36,Alipurduar Municipality
36,Haldibari Municipality
36,Mekliganj Municipality
36,Mathabhanga Municipality
36,Koch Bihar Municipality
36,Tufanganj Municipality
36,Dinhata Municipality
36,Islampur Municipality
36,Dalkhola Municipality
36,Raiganj Municipality
36,Kaliaganj Municipality
36,Gangarampur Municipality
36,Balurghat Municipality
36,Old Maldah Municipality
36,English Bazar Municipality
36,Dhulian Municipality
36,Jangipur Municipality
36,Jiaganj Azimganj Municipality
36,Murshidabad Municipality
36,Kandi Municipality
36,Baharampur Municipality
36,Beldanga Municipality
36,Nalhati Municipality
36,Rampurhat Municipality
36,Suri Municipality
36,Sainthia Municipality
36,Dubrajpur Municipality
36,Bolpur Municipality
36,Kulti Municipality
36,Asansol Municipal Corporation
36,Jamuria Municipality
36,Raniganj Municipality
36,Durgapur Municipal Corporation
36,Katwa Municipality
36,Dainhat Municipality
36,Guskara Municipality
36,Barddhaman Municipality
36,Kalna Municipality
36,Memari Municipality
36,Nabadwip Municipality
36,Krishnanagar Municipality
36,Santipur Municipality
36,Taherpur Notified Area Council
36,Birnagar Municipality
36,Ranaghat Municipality
36,Cooper s Camp Notified Area Council
36,Chakdaha Municipality
36,Kalyani Municipality
36,Gayespur Municipality
36,Bangaon Municipality
36,Halisahar Municipality
36,Kanchrapara Municipality
36,Naihati Municipality
36,Bhatpara Municipality
36,Gobardanga Municipality
36,Habra Municipality
36,Ashoknagar Kalyangarh Municipality
36,Garulia Municipality
36,North Barrackpur Municipality
36,Barrackpore Cantonment Board
36,Barrackpur Municipality
36,Titagarh Municipality
36,Khardaha Municipality
36,Panihati Municipality
36,Baduria Municipality
36,Barasat Municipality
36,Madhyamgram Municipality
36,New Barrackpur Municipality
36,North Dum Dum Municipality
36,Kamarhati Municipality
36,Baranagar Municipality
36,Dum Dum Municipality
36,South Dum Dum Municipality
36,Rajarhat Gopalpur Municipality
36,Bidhannagar Municipal Corporation
36,Basirhat Municipality
36,Taki Municipality
36,Bansberia Municipality
36,Hooghly Chinsurah Municipality
36,Chandannagar Municipal Corporation
36,Tarakeswar Municipality
36,Arambag Municipality
36,Bhadreswar Municipality
36,Champdani Municipality
36,Baidyabati Municipality
36,Serampore Municipality
36,Rishra Municipality
36,Konnagar Municipality
36,Uttarpara Kotrung Municipality
36,Bankura Municipality
36,Sonamukhi Municipality
36,Bishnupur Municipality
36,Jhalda Municipality
36,Raghunathpur Municipality
36,Purulia Municipality
36,Bally Municipality
36,Howrah Municipal Corporation
36,Uluberia Municipality
36,Kolkata Municipal Corporation
36,Maheshtala Municipality
36,Budge Budge Municipality
36,Pujali Municipality
36,Rajpur Sonarpur Municipality
36,Baruipur Municipality
36,Diamond Harbour Municipality
36,Jaynagar Mazilpur Municipality
36,Ramjibanpur Municipality
36,Kshirpai Municipality
36,Chandrakona Municipality
36,Kharar Municipality (MEDINIPUR WEST)
36,Ghatal Municipality
36,Medinipur Municipality
36,Jhargram Municipality
36,Kharagpur Municipality
36,Panskura Municipality
36,Tamluk Municipality
36,Haldia Municipality
36,Egra Municipality
36,Contai Municipality
36,Dankuni Municipality
36,New Town Kolkata Development Authority
